Sale_ID,Date,Market_ID,Product_Category,Orders,Customers,Revenue,Cost,Profit,Discount
S000317,2025-05-01,M002,Consulting,44,32,1017649.85,694287.5,323362.35,20722.1
S000318,2025-06-01,M002,Consulting,46,35,1151985.89,797291.65,354694.24,93873.0
S000319,2025-07-01,M002,Consulting,45,26,1283600.82,841105.19,442495.63,83707.27
S000320,2025-08-01,M002,Consulting,51,29,1330505.01,888922.55,441582.46,93957.92
S000321,2025-09-01,M002,Consulting,52,40,1226896.05,845251.26,381644.79,39635.13
S000322,2025-10-01,M002,Consulting,56,44,1398948.1,931311.97,467636.13,119697.65
S000323,2025-11-01,M002,Consulting,57,44,1594839.75,1015204.86,579634.89,95303.37
S000324,2025-12-01,M002,Consulting,44,35,1068254.45,742806.42,325448.03,61991.91
S000325,2023-01-01,M002,Digital Solutions,50,38,711903.63,461006.5,250897.13,19851.63
S000326,2023-02-01,M002,Digital Solutions,40,26,540017.08,349483.9,190533.18,38645.38
S000327,2023-03-01,M002,Digital Solutions,53,36,808275.95,522574.4,285701.55,64605.7
S000328,2023-04-01,M002,Digital Solutions,50,37,720174.12,461778.72,258395.4,48142.13
S000329,2023-05-01,M002,Digital Solutions,41,23,563036.84,366471.01,196565.83,21538.96
S000330,2023-06-01,M002,Digital Solutions,42,31,669443.12,437893.96,231549.16,47263.87
S000331,2023-07-01,M002,Digital Solutions,39,27,585962.91,374856.56,211106.35,16568.53
S000332,2023-08-01,M002,Digital Solutions,43,28,617429.33,425845.39,191583.94,42756.36
S000333,2023-09-01,M002,Digital Solutions,43,24,679677.62,444306.79,235370.83,42835.85
S000334,2023-10-01,M002,Digital Solutions,46,26,604262.88,411420.9,192841.98,37707.05
S000335,2023-11-01,M002,Digital Solutions,49,33,698147.02,466537.49,231609.53,46417.43
S000336,2023-12-01,M002,Digital Solutions,46,28,701113.07,482637.9,218475.17,18040.29
S000337,2024-01-01,M002,Digital Solutions,46,33,592174.54,396668.19,195506.35,14403.5
S000338,2024-02-01,M002,Digital Solutions,48,32,701013.88,452147.74,248866.14,30121.33
S000339,2024-03-01,M002,Digital Solutions,51,29,679264.17,455778.69,223485.48,17909.42
S000340,2024-04-01,M002,Digital Solutions,47,35,666789.61,444611.89,222177.72,34656.99
S000341,2024-05-01,M002,Digital Solutions,41,27,632392.35,429645.34,202747.01,30175.49
S000342,2024-06-01,M002,Digital Solutions,52,38,760452.65,485714.33,274738.32,33548.91
S000343,2024-07-01,M002,Digital Solutions,41,32,650712.63,416547.93,234164.7,55547.62
S000344,2024-08-01,M002,Digital Solutions,41,26,626947.49,427546.63,199400.86,55474.4
S000345,2024-09-01,M002,Digital Solutions,50,32,803749.9,529630.01,274119.89,65002.0
S000346,2024-10-01,M002,Digital Solutions,59,37,884383.82,597584.83,286798.99,51074.07
S000347,2024-11-01,M002,Digital Solutions,55,35,727356.17,486045.22,241310.95,41473.11
S000348,2024-12-01,M002,Digital Solutions,56,33,706280.77,450158.02,256122.75,28876.58
S000349,2025-01-01,M002,Digital Solutions,51,34,737550.15,505518.07,232032.08,27529.68
S000350,2025-02-01,M002,Digital Solutions,47,29,746404.0,507182.59,239221.41,20824.02
S000351,2025-03-01,M002,Digital Solutions,58,37,886308.85,610689.31,275619.54,18696.87
S000352,2025-04-01,M002,Digital Solutions,45,25,572288.26,384501.65,187786.61,39619.54
S000353,2025-05-01,M002,Digital Solutions,43,31,602340.94,391557.97,210782.97,21207.73
S000354,2025-06-01,M002,Digital Solutions,55,31,789999.95,516151.05,273848.9,60912.98
S000355,2025-07-01,M002,Digital Solutions,54,34,793406.44,536621.96,256784.48,33677.37
S000356,2025-08-01,M002,Digital Solutions,47,27,700804.94,455006.41,245798.53,28757.58
S000357,2025-09-01,M002,Digital Solutions,44,34,689875.94,476493.63,213382.31,44027.55
S000358,2025-10-01,M002,Digital Solutions,54,36,864162.85,598428.61,265734.24,57893.71
S000359,2025-11-01,M002,Digital Solutions,60,37,843428.17,543971.58,299456.59,39094.76
S000360,2025-12-01,M002,Digital Solutions,59,39,918788.9,600928.54,317860.36,63883.74
S000361,2023-01-01,M002,SaaS,60,41,822201.51,550412.28,271789.23,24161.62
S000362,2023-02-01,M002,SaaS,50,30,637005.88,440383.55,196622.33,50514.14
S000363,2023-03-01,M002,SaaS,51,37,579943.69,378185.74,201757.95,38947.3
S000364,2023-04-01,M002,SaaS,56,43,636411.43,433842.81,202568.62,44995.16
S000365,2023-05-01,M002,SaaS,55,36,737463.19,483759.52,253703.67,64152.94
S000366,2023-06-01,M002,SaaS,47,36,643252.94,413636.71,229616.23,57873.49
S000367,2023-07-01,M002,SaaS,54,32,681113.05,441545.69,239567.36,57253.58
S000368,2023-08-01,M002,SaaS,56,41,668751.17,446738.49,222012.68,30192.89
S000369,2023-09-01,M002,SaaS,51,34,626883.43,402406.81,224476.62,55599.73
S000370,2023-10-01,M002,SaaS,59,44,799036.5,525959.62,273076.88,39132.9
S000371,2023-11-01,M002,SaaS,61,36,685503.86,446706.15,238797.71,58564.7
S000372,2023-12-01,M002,SaaS,62,40,697948.52,457709.0,240239.52,32516.57
S000373,2024-01-01,M002,SaaS,62,41,791357.08,535820.6,255536.48,30081.76
S000374,2024-02-01,M002,SaaS,62,49,788955.17,524998.96,263956.21,25070.12
S000375,2024-03-01,M002,SaaS,67,39,868383.02,577734.34,290648.68,73103.05
S000376,2024-04-01,M002,SaaS,57,40,625643.18,399178.76,226464.42,49593.99
S000377,2024-05-01,M002,SaaS,65,46,851046.07,562323.19,288722.88,67214.03
S000378,2024-06-01,M002,SaaS,53,38,573853.49,382383.82,191469.67,26468.45
S000379,2024-07-01,M002,SaaS,59,42,746323.93,496299.63,250024.3,40413.3
S000380,2024-08-01,M002,SaaS,49,33,530942.09,354544.58,176397.51,20829.84
S000381,2024-09-01,M002,SaaS,66,36,873805.13,591078.47,282726.66,66786.45
S000382,2024-10-01,M002,SaaS,71,40,787314.86,507766.0,279548.86,26324.06
S000383,2024-11-01,M002,SaaS,64,48,742526.35,489929.12,252597.23,34240.57
S000384,2024-12-01,M002,SaaS,62,42,853783.34,554576.19,299207.15,57957.3
S000385,2025-01-01,M002,SaaS,65,46,869352.74,592529.23,276823.51,23077.0
S000386,2025-02-01,M002,SaaS,57,39,625195.65,397978.93,227216.72,20004.29
S000387,2025-03-01,M002,SaaS,64,42,841800.25,563965.25,277835.0,67392.19
S000388,2025-04-01,M002,SaaS,52,35,568238.07,368607.53,199630.54,45895.56
S000389,2025-05-01,M002,SaaS,67,44,732958.96,469431.54,263527.42,62148.28
S000390,2025-06-01,M002,SaaS,67,46,730213.26,505107.48,225105.78,30679.13
S000391,2025-07-01,M002,SaaS,69,48,900916.68,611508.62,289408.06,43136.54
S000392,2025-08-01,M002,SaaS,53,31,610635.08,418943.93,191691.15,28846.99
S000393,2025-09-01,M002,SaaS,68,43,888544.29,572575.31,315968.98,79252.34
S000394,2025-10-01,M002,SaaS,70,47,960607.9,614041.5,346566.4,48603.09
S000395,2025-11-01,M002,SaaS,73,46,956812.24,663349.8,293462.44,45706.17
S000396,2025-12-01,M002,SaaS,72,40,836638.64,581928.32,254710.32,45464.82
S000397,2023-01-01,M002,IT Services,46,30,787463.85,532042.32,255421.53,20472.95
S000398,2023-02-01,M002,IT Services,42,31,724602.23,464413.71,260188.52,22314.46
S000399,2023-03-01,M002,IT Services,47,33,815855.19,534385.72,281469.47,22402.21
S000400,2023-04-01,M002,IT Services,35,21,554388.45,361564.38,192824.07,16229.99
S000401,2023-05-01,M002,IT Services,37,24,614901.52,406131.79,208769.73,13428.42
S000402,2023-06-01,M002,IT Services,39,22,654894.83,429261.18,225633.65,30758.22
S000403,2023-07-01,M002,IT Services,39,25,574813.12,396660.23,178152.89,47919.03
S000404,2023-08-01,M002,IT Services,48,33,723759.92,476844.82,246915.1,21509.28
S000405,2023-09-01,M002,IT Services,39,26,571469.68,378358.97,193110.71,28274.7
S000406,2023-10-01,M002,IT Services,45,25,693305.95,451200.33,242105.62,44199.89
S000407,2023-11-01,M002,IT Services,47,28,696910.81,455974.44,240936.37,60225.39
S000408,2023-12-01,M002,IT Services,43,30,757501.15,496748.43,260752.72,32899.44
S000409,2024-01-01,M002,IT Services,47,35,859954.37,553954.63,305999.74,36502.11
S000410,2024-02-01,M002,IT Services,48,28,751523.19,521462.76,230060.43,65991.83
S000411,2024-03-01,M002,IT Services,43,31,703653.26,471836.63,231816.63,26013.85
S000412,2024-04-01,M002,IT Services,41,30,654841.36,420953.81,233887.55,38943.11
S000413,2024-05-01,M002,IT Services,44,30,753581.42,504150.45,249430.97,65343.29
S000414,2024-06-01,M002,IT Services,43,31,694614.25,453916.43,240697.82,47580.01
S000415,2024-07-01,M002,IT Services,48,35,769755.19,512624.78,257130.41,49521.06
S000416,2024-08-01,M002,IT Services,40,28,690437.82,471806.96,218630.86,17383.54
S000417,2024-09-01,M002,IT Services,50,33,800161.02,533224.71,266936.31,67555.56
S000418,2024-10-01,M002,IT Services,50,34,878144.18,577442.82,300701.36,72609.44
S000419,2024-11-01,M002,IT Services,48,34,707516.53,482623.38,224893.15,46718.81
S000420,2024-12-01,M002,IT Services,46,32,670550.59,466043.72,204506.87,45210.55
S000421,2025-01-01,M002,IT Services,43,31,785303.29,519735.18,265568.11,16285.89
S000422,2025-02-01,M002,IT Services,41,27,675482.83,453134.89,222347.94,40708.97
S000423,2025-03-01,M002,IT Services,48,31,839489.71,563562.37,275927.34,46199.31
S000424,2025-04-01,M002,IT Services,43,23,637182.49,421151.2,216031.29,55639.38
S000425,2025-05-01,M002,IT Services,40,31,598668.03,391955.99,206712.04,31054.88
S000426,2025-06-01,M002,IT Services,41,27,668490.66,442734.65,225756.01,45974.39
S000427,2025-07-01,M002,IT Services,43,26,758551.98,487676.95,270875.03,60261.34
S000428,2025-08-01,M002,IT Services,48,34,722755.99,502340.01,220415.98,26795.39
S000429,2025-09-01,M002,IT Services,41,24,682215.23,473121.55,209093.68,24716.58
S000430,2025-10-01,M002,IT Services,48,28,814171.94,538923.26,275248.68,17947.17
S000431,2025-11-01,M002,IT Services,52,31,871978.26,574921.55,297056.71,60455.55
S000432,2025-12-01,M002,IT Services,46,33,811206.28,518972.32,292233.96,22002.06
S000433,2023-01-01,M003,Software,9,5,164330.79,117125.33,47205.46,13209.66
S000434,2023-02-01,M003,Software,10,7,188863.69,138565.23,50298.46,11537.75
S000435,2023-03-01,M003,Software,10,7,189781.32,141543.52,48237.8,13174.46
S000436,2023-04-01,M003,Software,9,6,149232.45,105214.38,44018.07,4215.86
S000437,2023-05-01,M003,Software,9,5,173884.18,126526.74,47357.44,8568.45
S000438,2023-06-01,M003,Software,9,5,153323.02,112712.37,40610.65,10508.81
S000439,2023-07-01,M003,Software,11,8,205668.17,149392.94,56275.23,6133.18
S000440,2023-08-01,M003,Software,10,6,164412.51,118137.35,46275.16,3398.54
S000441,2023-09-01,M003,Software,9,6,184835.08,134435.41,50399.67,10100.85
S000442,2023-10-01,M003,Software,12,7,239754.16,174138.71,65615.45,6182.53
S000443,2023-11-01,M003,Software,10,7,175144.05,124963.73,50180.32,10094.01
S000444,2023-12-01,M003,Software,10,6,195413.32,145183.34,50229.98,11427.93
S000445,2024-01-01,M003,Software,9,5,177192.08,132255.63,44936.45,8094.19
S000446,2024-02-01,M003,Software,12,6,233224.93,170203.17,63021.76,20823.32
S000447,2024-03-01,M003,Software,10,7,195810.55,139977.63,55832.92,17613.53
S000448,2024-04-01,M003,Software,11,7,218628.06,158143.34,60484.72,19584.05
S000449,2024-05-01,M003,Software,12,7,238177.95,174411.86,63766.09,10609.44
S000450,2024-06-01,M003,Software,12,8,203363.01,143442.93,59920.08,7008.58
S000451,2024-07-01,M003,Software,10,5,177786.7,126915.72,50870.98,10260.75
S000452,2024-08-01,M003,Software,11,7,192522.0,137276.0,55246.0,15413.54
S000453,2024-09-01,M003,Software,13,9,216170.67,163158.34,53012.33,16212.45
S000454,2024-10-01,M003,Software,14,11,281424.0,198295.09,83128.91,22689.96
S000455,2024-11-01,M003,Software,12,8,239138.02,177605.04,61532.98,16102.7
S000456,2024-12-01,M003,Software,13,9,226319.95,163369.85,62950.1,11687.03
S000457,2025-01-01,M003,Software,13,10,216046.04,157267.86,58778.18,8528.59
S000458,2025-02-01,M003,Software,14,8,286666.01,205435.57,81230.44,5782.95
S000459,2025-03-01,M003,Software,14,10,272848.71,197680.79,75167.92,18141.73
S000460,2025-04-01,M003,Software,12,6,223258.92,158529.42,64729.5,11179.69
S000461,2025-05-01,M003,Software,11,6,219203.01,157226.71,61976.3,13252.0
S000462,2025-06-01,M003,Software,13,8,230708.77,170252.26,60456.51,5395.97
S000463,2025-07-01,M003,Software,11,8,200949.3,141559.58,59389.72,16083.1
S000464,2025-08-01,M003,Software,13,7,266644.86,189088.29,77556.57,18185.56
S000465,2025-09-01,M003,Software,12,8,202984.78,152840.14,50144.64,7953.22
S000466,2025-10-01,M003,Software,15,9,268099.45,201403.82,66695.63,8468.39
S000467,2025-11-01,M003,Software,14,8,270864.81,192598.05,78266.76,17845.65
S000468,2025-12-01,M003,Software,15,8,275184.45,193994.58,81189.87,9860.78
S000469,2023-01-01,M003,Business Services,7,5,69569.47,52614.65,16954.82,3448.0
S000470,2023-02-01,M003,Business Services,8,4,71695.26,53115.13,18580.13,1947.95
S000471,2023-03-01,M003,Business Services,9,6,75676.87,56258.76,19418.11,5503.3
S000472,2023-04-01,M003,Business Services,8,6,67371.36,49102.3,18269.06,1387.39
S000473,2023-05-01,M003,Business Services,9,5,87529.25,64306.41,23222.84,2678.06
S000474,2023-06-01,M003,Business Services,9,6,90314.24,63418.78,26895.46,2441.42
S000475,2023-07-01,M003,Business Services,10,6,89640.72,67660.36,21980.36,3766.28
S000476,2023-08-01,M003,Business Services,8,4,66316.48,48424.55,17891.93,4111.66
S000477,2023-09-01,M003,Business Services,10,7,96535.71,72196.5,24339.21,6379.89
S000478,2023-10-01,M003,Business Services,9,6,83217.83,61736.86,21480.97,3385.96
S000479,2023-11-01,M003,Business Services,9,6,92232.1,67024.45,25207.65,2572.54
S000480,2023-12-01,M003,Business Services,10,6,92886.45,70190.74,22695.71,8274.49
S000481,2024-01-01,M003,Business Services,11,6,110405.15,80717.52,29687.63,5032.14
S000482,2024-02-01,M003,Business Services,10,7,102475.19,76161.82,26313.37,2169.22
S000483,2024-03-01,M003,Business Services,9,5,73706.49,51640.84,22065.65,5546.44
S000484,2024-04-01,M003,Business Services,10,7,92273.6,66614.7,25658.9,6378.57
S000485,2024-05-01,M003,Business Services,9,6,85374.95,60927.67,24447.28,3559.58
S000486,2024-06-01,M003,Business Services,10,6,99181.35,72321.4,26859.95,4696.36
S000487,2024-07-01,M003,Business Services,11,8,105956.13,74271.74,31684.39,7301.15
S000488,2024-08-01,M003,Business Services,11,8,90533.17,63569.93,26963.24,4564.13
S000489,2024-09-01,M003,Business Services,10,7,87959.03,65221.76,22737.27,6319.51
S000490,2024-10-01,M003,Business Services,10,7,96783.74,68409.65,28374.09,8392.23
S000491,2024-11-01,M003,Business Services,12,8,116660.67,82481.17,34179.5,3369.76
S000492,2024-12-01,M003,Business Services,13,8,131227.63,97539.64,33687.99,2894.22
S000493,2025-01-01,M003,Business Services,12,7,98924.54,73178.38,25746.16,5971.64
S000494,2025-02-01,M003,Business Services,9,5,80192.51,58298.08,21894.43,4786.05
S000495,2025-03-01,M003,Business Services,11,6,91646.9,67033.73,24613.17,6469.77
S000496,2025-04-01,M003,Business Services,10,6,81990.85,61392.76,20598.09,3043.39
S000497,2025-05-01,M003,Business Services,11,7,92814.6,69877.29,22937.31,7427.39
S000498,2025-06-01,M003,Business Services,12,9,117197.98,84635.95,32562.03,4983.98
S000499,2025-07-01,M003,Business Services,11,8,95813.63,67229.86,28583.77,4416.68
S000500,2025-08-01,M003,Business Services,12,9,102042.3,76048.07,25994.23,9051.05
S000501,2025-09-01,M003,Business Services,13,7,118904.0,84890.13,34013.87,9409.97
S000502,2025-10-01,M003,Business Services,12,8,97415.17,69071.28,28343.89,5792.94
S000503,2025-11-01,M003,Business Services,12,8,109726.02,80374.47,29351.55,5983.94
S000504,2025-12-01,M003,Business Services,14,8,141763.96,105278.02,36485.94,5267.79
S000505,2023-01-01,M003,Consulting,5,3,123325.74,92170.51,31155.23,10039.2
S000506,2023-02-01,M003,Consulting,6,3,159648.89,119407.85,40241.04,11319.91
S000507,2023-03-01,M003,Consulting,5,3,119942.74,87141.01,32801.73,2901.73
S000508,2023-04-01,M003,Consulting,7,5,161569.92,121545.25,40024.67,13379.62
S000509,2023-05-01,M003,Consulting,6,4,148968.45,112541.68,36426.77,3864.71
S000510,2023-06-01,M003,Consulting,5,2,138123.84,96892.47,41231.37,8252.55
S000511,2023-07-01,M003,Consulting,6,4,143878.94,102536.69,41342.25,6050.2
S000512,2023-08-01,M003,Consulting,6,4,162575.73,116417.79,46157.94,6346.45
S000513,2023-09-01,M003,Consulting,5,3,136873.03,100202.35,36670.68,4226.47
S000514,2023-10-01,M003,Consulting,6,3,150244.22,109551.4,40692.82,13150.04
S000515,2023-11-01,M003,Consulting,6,3,144937.8,102064.45,42873.35,4497.87
S000516,2023-12-01,M003,Consulting,7,5,187988.41,131482.81,56505.6,14759.86
S000517,2024-01-01,M003,Consulting,6,3,144308.2,103663.01,40645.19,8072.91
S000518,2024-02-01,M003,Consulting,7,4,200842.1,140361.5,60480.6,9702.17
S000519,2024-03-01,M003,Consulting,7,5,168431.05,122065.79,46365.26,12846.7
S000520,2024-04-01,M003,Consulting,6,3,166138.96,125593.42,40545.54,4842.96
S000521,2024-05-01,M003,Consulting,7,4,185075.52,136156.56,48918.96,11245.68
S000522,2024-06-01,M003,Consulting,6,4,135817.51,95190.19,40627.32,11296.58
S000523,2024-07-01,M003,Consulting,6,3,168940.42,126158.18,42782.24,7299.66
S000524,2024-08-01,M003,Consulting,6,3,141299.6,103351.2,37948.4,10953.26
S000525,2024-09-01,M003,Consulting,7,3,187390.57,132554.17,54836.4,6564.32
S000526,2024-10-01,M003,Consulting,7,4,196149.79,137124.19,59025.6,12424.59
S000527,2024-11-01,M003,Consulting,7,4,175524.66,128140.25,47384.41,4259.73
S000528,2024-12-01,M003,Consulting,7,4,166226.28,124682.87,41543.41,9442.81
S000529,2025-01-01,M003,Consulting,7,5,192274.52,145429.57,46844.95,14369.46
S000530,2025-02-01,M003,Consulting,7,4,178704.73,134343.18,44361.55,9858.7
S000531,2025-03-01,M003,Consulting,8,4,195943.88,139147.82,56796.06,16205.25
S000532,2025-04-01,M003,Consulting,8,4,229576.57,167307.58,62268.99,16914.96
S000533,2025-05-01,M003,Consulting,8,6,185006.72,136241.14,48765.58,7151.78
S000534,2025-06-01,M003,Consulting,8,6,182795.43,138336.57,44458.86,6463.43
S000535,2025-07-01,M003,Consulting,8,5,197740.23,147781.82,49958.41,15654.2
S000536,2025-08-01,M003,Consulting,7,4,192771.7,142430.83,50340.87,16188.7
S000537,2025-09-01,M003,Consulting,6,4,170533.45,124628.64,45904.81,10132.69
S000538,2025-10-01,M003,Consulting,8,6,224081.32,162802.61,61278.71,9329.34
S000539,2025-11-01,M003,Consulting,8,4,191631.17,136082.76,55548.41,10894.5
S000540,2025-12-01,M003,Consulting,7,5,166314.07,117223.04,49091.03,11672.86
S000541,2023-01-01,M003,Digital Solutions,11,6,139443.65,102100.16,37343.49,11741.95
S000542,2023-02-01,M003,Digital Solutions,10,7,156123.43,117815.97,38307.46,7205.31
S000543,2023-03-01,M003,Digital Solutions,12,7,155443.35,111158.46,44284.89,4593.6
S000544,2023-04-01,M003,Digital Solutions,9,7,138343.04,104399.15,33943.89,9053.53
S000545,2023-05-01,M003,Digital Solutions,9,7,135247.15,101804.68,33442.47,10155.63
S000546,2023-06-01,M003,Digital Solutions,9,6,118923.58,85079.05,33844.53,8109.98
S000547,2023-07-01,M003,Digital Solutions,9,6,143286.83,108027.08,35259.75,6793.53
S000548,2023-08-01,M003,Digital Solutions,12,9,152560.08,111848.4,40711.68,12887.16
S000549,2023-09-01,M003,Digital Solutions,12,7,174953.11,131774.9,43178.21,5221.48
S000550,2023-10-01,M003,Digital Solutions,12,7,192459.95,136083.28,56376.67,15776.41
S000551,2023-11-01,M003,Digital Solutions,10,7,148368.59,111306.0,37062.59,7605.98
S000552,2023-12-01,M003,Digital Solutions,11,6,141210.1,100598.0,40612.1,3892.09
S000553,2024-01-01,M003,Digital Solutions,9,5,136476.41,103059.63,33416.78,11179.96
S000554,2024-02-01,M003,Digital Solutions,11,7,159621.92,112227.89,47394.03,8550.03
S000555,2024-03-01,M003,Digital Solutions,13,9,195065.8,137864.59,57201.21,4907.79
